"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cpeb22",0.000693981064379747,0.764284486426547,0.724,0.369,1,"10","Cpeb2"
"Cemip23",0.000706281012253631,0.631053498824103,0.966,0.782,1,"10","Cemip2"
"B4galt3",0.000707635393343257,1.21070017418208,0.379,0.143,1,"10","B4galt3"
"Ccdc32",0.000707997100827833,1.51965041507123,0.276,0.088,1,"10","Ccdc32"
"Lrsam1",0.000717401976502858,1.37350379922873,0.379,0.149,1,"10","Lrsam1"
"Akr1e1",0.000719296020978474,1.37628623990006,0.345,0.126,1,"10","Akr1e1"
"Pacs2",0.000730619063530459,0.777214139763463,0.724,0.42,1,"10","Pacs2"
"Filip12",0.000739368157186507,1.02063752716869,0.448,0.184,1,"10","Filip1"
"Psmc5",0.000745125959966643,1.23701145129793,0.379,0.144,1,"10","Psmc5"
"Dnajc141",0.000751459009910935,1.31319953760381,0.379,0.148,1,"10","Dnajc14"
"Cog3",0.000763348128473143,0.836327233431687,0.621,0.296,1,"10","Cog3"
"Nacc13",0.000780550446701923,1.02349718130793,0.483,0.206,1,"10","Nacc1"
"Ttl3",0.000784079756614642,0.953471390029492,0.483,0.204,1,"10","Ttl"
"4930503L19Rik1",0.000789961378016417,1.02470294405333,0.517,0.231,1,"10","4930503L19Rik"
"Cers43",0.000792563672057487,0.948456069677766,0.586,0.286,1,"10","Cers4"
"Osbpl10",0.000803636272194871,1.05063331124545,0.552,0.266,1,"10","Osbpl10"
"Tomm6",0.000803905168633369,1.43396195079695,0.31,0.108,1,"10","Tomm6"
"Cntn41",0.000807227724908991,1.27787971688882,0.793,0.753,1,"10","Cntn4"
"Gls",0.000819889210159128,0.587398066501259,0.966,0.698,1,"10","Gls"
"Sgms11",0.000821913465998148,0.631161882042515,0.862,0.614,1,"10","Sgms1"
"Vps33a",0.000831736610556802,0.961535473214998,0.517,0.228,1,"10","Vps33a"
"Plat",0.00083591228863574,1.47026238810907,0.276,0.089,1,"10","Plat"
"Kmt2d2",0.000844031355356963,0.843100649087057,0.621,0.304,1,"10","Kmt2d"
"Nsmce1",0.000848643493092783,1.52947138588226,0.31,0.11,1,"10","Nsmce1"
"Aatk",0.000858607875766475,1.58799557946937,0.276,0.091,1,"10","Aatk"
"Zfp1801",0.000859037365605687,1.24178520431164,0.379,0.148,1,"10","Zfp180"
"Klhl181",0.00087105742349859,1.02923355085708,0.483,0.21,1,"10","Klhl18"
"Msn1",0.000874574481855352,0.828182916589552,0.483,0.199,1,"10","Msn"
"Lcor",0.000894962105842084,0.513552671091905,0.966,0.879,1,"10","Lcor"
"Kcp1",0.000897463600992782,1.18435810032201,0.448,0.195,1,"10","Kcp"
"Rap2a",0.000898957866328117,1.00553063477848,0.517,0.237,1,"10","Rap2a"
"Elapor22",0.000902057252738878,0.95036547916167,0.621,0.326,1,"10","Elapor2"
"Tmem1692",0.000908530106512203,1.27495206824684,0.379,0.15,1,"10","Tmem169"
"Zbtb461",0.000913037262940006,0.92082180022645,0.517,0.227,1,"10","Zbtb46"
"Rassf41",0.000914714218775308,1.40915087380568,0.276,0.089,1,"10","Rassf4"
"Cnmd1",0.000917229429491268,0.574512350105751,0.414,0.157,1,"10","Cnmd"
"Afg3l2",0.000921020479627146,0.897239500699438,0.586,0.279,1,"10","Afg3l2"
"Iffo2",0.000926171543737227,1.39196786213232,0.31,0.108,1,"10","Iffo2"
"Vps29",0.000926296544337314,1.28336430806304,0.379,0.15,1,"10","Vps29"
"Rsrc1",0.000926398411384218,0.53607879699105,0.966,0.783,1,"10","Rsrc1"
"Bmper2",0.000955795168783271,0.838714221138507,0.69,0.414,1,"10","Bmper"
"Cat",0.000968637034364182,1.35280480656089,0.379,0.152,1,"10","Cat"
"Zfp146",0.000974702271557344,1.00400100568214,0.448,0.185,1,"10","Zfp146"
"Cgrrf1",0.000975612758102442,1.38019069435597,0.31,0.109,1,"10","Cgrrf1"
"Chrm31",0.000979238262952124,1.02494727193247,0.69,0.511,1,"10","Chrm3"
"Atp13a22",0.000988062302947116,1.02484486476968,0.483,0.213,1,"10","Atp13a2"
"Iqgap11",0.000993531693525906,0.581551808565571,0.828,0.492,1,"10","Iqgap1"
"Nras2",0.000996257245875551,0.621548139180399,0.759,0.395,1,"10","Nras"
"Ubb",0.00102064337758419,0.559150297049866,0.966,0.673,1,"10","Ubb"
"Hpcal1",0.00104985826289066,0.706156355916222,0.621,0.284,1,"10","Hpcal1"
"Vat1l2",0.00105117961974975,1.46020872344515,0.621,0.374,1,"10","Vat1l"
"Caskin12",0.00107456171780378,1.08111921312545,0.448,0.192,1,"10","Caskin1"
"Src",0.00107464499555906,0.800527566508738,0.552,0.246,1,"10","Src"
"Gm16759",0.00108203284258183,1.52357078444258,0.31,0.113,1,"10","Gm16759"
"Vrk3",0.00110713781884643,1.53407748570651,0.276,0.093,1,"10","Vrk3"
"Anxa23",0.00113950654518303,0.865617521526213,0.552,0.254,1,"10","Anxa2"
"Slc35e3",0.00115110332416996,1.49122200674472,0.276,0.093,1,"10","Slc35e3"
"Zcchc182",0.00116383954090855,0.97563754252934,0.483,0.212,1,"10","Zcchc18"
"Ddx182",0.00116651684533146,0.875621973485559,0.552,0.257,1,"10","Ddx18"
"Dock51",0.00118236781912918,0.891257342684312,0.517,0.235,1,"10","Dock5"
"Arl6ip4",0.00118375265147631,1.34542527619529,0.31,0.11,1,"10","Arl6ip4"
"Ube2ql13",0.00118474693955939,1.02502465105453,0.448,0.191,1,"10","Ube2ql1"
"Firre2",0.0011994429258678,0.775810739807574,0.655,0.329,1,"10","Firre"
"A830018L16Rik2",0.00120411550975837,0.890163299306953,0.552,0.26,1,"10","A830018L16Rik"
"Cux22",0.00121112711927917,0.70029326165955,0.862,0.579,1,"10","Cux2"
"Fkbp21",0.00122232734847009,1.26053637860878,0.345,0.13,1,"10","Fkbp2"
"Fam32a",0.00123445778610418,1.22548339198254,0.379,0.152,1,"10","Fam32a"
"Nol4l3",0.00123472970074372,0.897873213116296,0.724,0.436,1,"10","Nol4l"
"Pde1c2",0.00123883193141886,0.625117025982697,0.862,0.557,1,"10","Pde1c"
"Zfyve28",0.00125574930995049,1.35692091503312,0.31,0.111,1,"10","Zfyve28"
"Pgbd51",0.00128645395903604,1.29530179676946,0.345,0.131,1,"10","Pgbd5"
"Nufip12",0.00128704980210534,1.11813405544601,0.414,0.173,1,"10","Nufip1"
"Tcf25",0.00129432004034418,0.581719834076667,0.931,0.614,1,"10","Tcf25"
"Uhmk1",0.00129575175595176,0.978409291779394,0.448,0.19,1,"10","Uhmk1"
"Eri11",0.0013213684951884,0.942785382048673,0.483,0.214,1,"10","Eri1"
"ENSMUSG00000121307",0.00135574877525828,0.668740556446198,0.759,0.416,1,"10","ENSMUSG00000121307"
"Armcx31",0.00136728590421485,1.00343155825383,0.483,0.218,1,"10","Armcx3"
"Pcsk1n2",0.00137512422166248,1.13404363567131,0.448,0.201,1,"10","Pcsk1n"
"Rffl2",0.00137785758432653,0.813150101632077,0.517,0.232,1,"10","Rffl"
"Irgq",0.00138560770846229,1.49122200674472,0.276,0.094,1,"10","Irgq"
"Ttll11",0.0013865365776748,1.14992054411366,0.414,0.174,1,"10","Ttll11"
"Aacs1",0.0013896001857828,1.38019069435597,0.31,0.113,1,"10","Aacs"
"Osbpl32",0.00141424649482345,0.866921358073058,0.517,0.235,1,"10","Osbpl3"
"Mrpl48",0.00141663268126445,0.891023252948136,0.517,0.235,1,"10","Mrpl48"
"Id3",0.00143182341950529,1.38186727216336,0.345,0.137,1,"10","Id3"
"Arvcf3",0.00144622142615324,0.719274064105283,0.586,0.269,1,"10","Arvcf"
"Ppm1h",0.00144718932841024,1.98384503907301,0.655,0.43,1,"10","Ppm1h"
"Arrb12",0.00145620179584724,1.01946166807278,0.483,0.222,1,"10","Arrb1"
"Gatad12",0.00146544659342533,1.10595934149991,0.379,0.151,1,"10","Gatad1"
"Eef1e1",0.00147479703168365,1.59138616867015,0.31,0.118,1,"10","Eef1e1"
"Zfp251",0.00148312346237793,0.747436095177899,0.621,0.302,1,"10","Zfp251"
"Laptm4b1",0.00148596159317829,1.08542493045113,0.448,0.199,1,"10","Laptm4b"
"Adam222",0.00151874095131153,0.626248995472617,0.862,0.674,1,"10","Adam22"
"4933407K13Rik2",0.00152863464035597,0.876351651512184,0.517,0.237,1,"10","4933407K13Rik"
"Stxbp12",0.00153027984841198,0.798562565409031,0.655,0.346,1,"10","Stxbp1"
"Txndc16",0.00153597365530124,0.78778338147365,0.621,0.304,1,"10","Txndc16"
"Reep12",0.00153637573495402,0.568772176587986,0.966,0.649,1,"10","Reep1"
"Kif3c1",0.00156495375539037,0.757323067943571,0.724,0.418,1,"10","Kif3c"
"Syt162",0.00156909341021084,0.505639556198136,0.862,0.453,1,"10","Syt16"
"Prkn",0.00157837500315218,0.685846736045306,0.828,0.613,1,"10","Prkn"
"Plekhm31",0.00158618535887286,0.841279474815874,0.655,0.353,1,"10","Plekhm3"
"Hsdl2",0.00159015028361007,1.43230272687526,0.31,0.116,1,"10","Hsdl2"
"Gsg1l3",0.00160527674054689,1.18315384729642,0.379,0.158,1,"10","Gsg1l"
"Mroh11",0.00164597849180994,1.05826259946861,0.448,0.2,1,"10","Mroh1"
"Zfp975",0.0016538641065685,0.981583539574538,0.448,0.194,1,"10","Zfp975"
"Prkab21",0.00167147800733764,1.12303285485885,0.414,0.178,1,"10","Prkab2"
"Grb2",0.00167658712320015,0.611247499400708,0.793,0.471,1,"10","Grb2"
"Map3k11",0.00168177578372022,0.736240673808823,0.655,0.334,1,"10","Map3k1"
"Max",0.00169566680130421,0.841578509958595,0.483,0.209,1,"10","Max"
"Mfn1",0.00169828101900599,0.7702107520257,0.621,0.31,1,"10","Mfn1"
"Zcchc21",0.0017077134455613,0.926635642055343,0.483,0.216,1,"10","Zcchc2"
"Arl2bp1",0.00170995100396099,1.11464506936613,0.414,0.177,1,"10","Arl2bp"
"Pcyt2",0.0017285189847298,1.29243218858141,0.379,0.157,1,"10","Pcyt2"
"Atp6v0b1",0.001749378737491,0.879761703846483,0.483,0.214,1,"10","Atp6v0b"
"Lrfn21",0.00175062157463908,0.74181855423997,0.621,0.313,1,"10","Lrfn2"
"Scg32",0.00176309031337822,0.839313682113732,0.69,0.4,1,"10","Scg3"
"Septin6",0.00179466662679868,0.699607570087284,0.69,0.373,1,"10","Septin6"
"Rab4a",0.00182636383619828,1.31147794427196,0.31,0.115,1,"10","Rab4a"
"Ubl3",0.00183682482265984,0.571465474546887,0.793,0.454,1,"10","Ubl3"
"Lonp2",0.00184982288459785,0.623807646362524,0.759,0.473,1,"10","Lonp2"
"Rab15",0.00185406917692653,1.34542527619529,0.31,0.116,1,"10","Rab15"
"Acsl4",0.00186205751492036,0.717323157735122,0.586,0.276,1,"10","Acsl4"
"Sv2b1",0.00186580663611262,1.42083267885332,0.31,0.116,1,"10","Sv2b"
"Jazf11",0.00186600460306148,0.579933983847799,0.966,0.791,1,"10","Jazf1"
"Tpi12",0.00190695886049614,0.968928238768509,0.414,0.174,1,"10","Tpi1"
"Mcc2",0.00190961138666388,0.536196938628278,0.897,0.722,1,"10","Mcc"
"Nyap23",0.00191967141252115,0.598570354863502,0.793,0.46,1,"10","Nyap2"
"Zfp955b1",0.00193129933412624,0.813425031607352,0.517,0.236,1,"10","Zfp955b"
"Hdx",0.0019467937566622,0.835076689227262,0.552,0.267,1,"10","Hdx"
"Zfp276",0.00197150697024872,1.44960291754298,0.276,0.097,1,"10","Zfp276"
"Atxn7l31",0.00200123046566544,1.16046198397585,0.448,0.206,1,"10","Atxn7l3"
"Wipf13",0.0020036646102875,0.660512950911082,0.759,0.454,1,"10","Wipf1"
"Pgm2l12",0.00202883949214597,0.924743668275438,0.69,0.422,1,"10","Pgm2l1"
"Cuedc2",0.00206796840640929,1.06708644985561,0.448,0.201,1,"10","Cuedc2"
"Samhd11",0.00207576598974408,0.910286570859941,0.448,0.195,1,"10","Samhd1"
"Ccdc25",0.00208283085124724,1.18874569554077,0.345,0.136,1,"10","Ccdc25"
"Mtus1",0.00208598824966879,0.703402244279524,0.759,0.459,1,"10","Mtus1"
"Ero1a",0.00209565072869047,1.00723212694515,0.414,0.177,1,"10","Ero1a"
"Jph14",0.0020980923392023,1.20311557895409,0.552,0.288,1,"10","Jph1"
"Ube2q2",0.00211339579561421,0.705008170387341,0.69,0.409,1,"10","Ube2q2"
"Jun1",0.00212853420425548,0.918314944615876,0.483,0.22,1,"10","Jun"
"Ndufb81",0.00215174794341711,0.844272619127858,0.517,0.243,1,"10","Ndufb8"
"Drap1",0.00215590029410347,1.18408431817091,0.345,0.136,1,"10","Drap1"
"Ppa2",0.00215753519700078,0.997962089200795,0.448,0.202,1,"10","Ppa2"
"Actr3b",0.00216298920229228,1.3893423927255,0.276,0.098,1,"10","Actr3b"
"Sh3bgrl2",0.00216682467094447,1.43599248602432,0.276,0.099,1,"10","Sh3bgrl2"
"Piga",0.00220617505544016,1.43599248602432,0.276,0.099,1,"10","Piga"
"Gmip2",0.00221023990573468,1.18946416918156,0.379,0.16,1,"10","Gmip"
"Fhit1",0.00221291742400009,0.601907693289524,0.828,0.654,1,"10","Fhit"
"Zdhhc141",0.00221805872817082,0.634871312859884,0.759,0.493,1,"10","Zdhhc14"
"Dld",0.00224204738791091,0.89225264802968,0.483,0.222,1,"10","Dld"
"Ttyh12",0.00225012649405187,1.02250187596256,0.448,0.211,1,"10","Ttyh1"
"Btbd21",0.00226642715932399,1.02731889226034,0.379,0.156,1,"10","Btbd2"
"Lcmt1",0.00226674356850371,1.07681299584039,0.414,0.181,1,"10","Lcmt1"
"Spred11",0.00227480354692379,0.530457170027815,0.931,0.576,1,"10","Spred1"
"Nhej1",0.00229454887230196,1.26742276419402,0.31,0.117,1,"10","Nhej1"
"Exoc6",0.00231162456326744,0.954198738187519,0.517,0.258,1,"10","Exoc6"
"Klhl20",0.00234799119442513,0.860543788302342,0.483,0.218,1,"10","Klhl20"
"Draxin2",0.00234892812491334,0.733990564112947,0.621,0.326,1,"10","Draxin"
"Rufy2",0.00235802580707417,0.78988032230923,0.655,0.363,1,"10","Rufy2"
"Txndc17",0.00240213234870875,1.07794496533031,0.379,0.157,1,"10","Txndc17"
"Endod1",0.00241254993867276,1.35692091503312,0.276,0.099,1,"10","Endod1"
"Mocs2",0.00247469175267748,1.25034925083508,0.345,0.14,1,"10","Mocs2"
"Scn8a3",0.00247912876913917,0.613375172443205,0.828,0.495,1,"10","Scn8a"
"Grk51",0.0024872459428605,0.555672267669653,0.828,0.54,1,"10","Grk5"
"Crot2",0.00250131493003792,1.04270778527377,0.379,0.157,1,"10","Crot"
"Ino80e",0.00253257602220662,1.27831108033676,0.31,0.118,1,"10","Ino80e"
"Klhdc3",0.00254023960193315,1.14279610968028,0.379,0.162,1,"10","Klhdc3"
"Zfp945",0.00255204796160897,0.730248162427131,0.586,0.289,1,"10","Zfp945"
"Zfp40",0.00262380622789458,0.763434342005429,0.552,0.265,1,"10","Zfp40"
"Qsox11",0.00264754631382175,1.21418074291704,0.31,0.118,1,"10","Qsox1"
"Chchd71",0.00266941403196032,1.36980220632986,0.276,0.1,1,"10","Chchd7"
"Epb41l52",0.00267473091380506,0.682718556382138,0.69,0.368,1,"10","Epb41l5"
"Tmem229b2",0.00269976750247008,1.12378799491319,0.379,0.162,1,"10","Tmem229b"
"Zfp9412",0.00273755102011242,1.28928219815776,0.31,0.12,1,"10","Zfp941"
"Nckap5l1",0.00274303217423983,0.856847311898481,0.448,0.197,1,"10","Nckap5l"
"Cers5",0.00275812841335461,0.628637563966719,0.759,0.457,1,"10","Cers5"
"Crebzf",0.00276131682140487,0.807469175927585,0.517,0.244,1,"10","Crebzf"
"Pde8a",0.00277566667256532,0.938281179074085,0.379,0.155,1,"10","Pde8a"
"Gfra21",0.00280634256580309,1.00077710480785,0.414,0.185,1,"10","Gfra2"
"Elovl52",0.00281393231142929,0.997174868127653,0.552,0.299,1,"10","Elovl5"
"Marchf42",0.00282274253788913,1.18827887947429,0.448,0.204,1,"10","Marchf4"
"Ptprb1",0.00283445292386166,0.802195644742469,0.483,0.226,1,"10","Ptprb"
"Mfsd12",0.00284678216736508,1.12481836875122,0.345,0.139,1,"10","Mfsd1"
"Ttyh21",0.00286738512354696,0.974714808221653,0.379,0.159,1,"10","Ttyh2"
"Diablo1",0.00289791700535182,1.34646655739596,0.31,0.122,1,"10","Diablo"
"Tango21",0.00290551957168796,0.881836032084341,0.483,0.226,1,"10","Tango2"
"Gdap12",0.00291159571807886,0.779189983543044,0.517,0.241,1,"10","Gdap1"
"Gm134832",0.00292844194645994,0.967354103270399,0.379,0.158,1,"10","Gm13483"
"Slc9a72",0.00293346674850204,0.833358958976111,0.483,0.222,1,"10","Slc9a7"
"Dennd10",0.00295868377640649,0.744437351548063,0.552,0.265,1,"10","Dennd10"
"Dram2",0.00296491935049568,0.913314263557509,0.552,0.295,1,"10","Dram2"
"Acap31",0.00297743521235738,1.29479920312533,0.31,0.121,1,"10","Acap3"
"Nid12",0.00299156387758411,0.701299700733877,0.655,0.368,1,"10","Nid1"
"Igsf9b1",0.00299235561065956,0.828849750454389,0.552,0.27,1,"10","Igsf9b"
"Zdhhc21",0.00305569782137928,0.588651200948908,0.759,0.428,1,"10","Zdhhc21"
"Anxa64",0.00307206018811086,0.633362353561021,0.655,0.371,1,"10","Anxa6"
"Gan",0.00307903956415503,0.883319523259672,0.552,0.283,1,"10","Gan"
"Ptpn9",0.0030917673251013,0.590255086651498,0.828,0.534,1,"10","Ptpn9"
"Mgll2",0.0031403538399055,1.28088502400058,0.379,0.172,1,"10","Mgll"
"Mme2",0.00314118150906276,0.601404924495138,0.621,0.33,1,"10","Mme"
"Mblac21",0.00316645607716567,1.09388650919933,0.379,0.164,1,"10","Mblac2"
"Zc3h3",0.00319620719127668,0.91658197739142,0.414,0.18,1,"10","Zc3h3"
"Mettl11",0.00320106781226333,1.08083035637388,0.345,0.14,1,"10","Mettl1"
"Ccdc1412",0.00326083045332652,1.01251321285882,0.517,0.267,1,"10","Ccdc141"
"Noc3l",0.00333018970480967,1.01209241803568,0.379,0.162,1,"10","Noc3l"
"Slc16a7",0.0033526758664014,0.935624425282598,0.517,0.278,1,"10","Slc16a7"
"Prkar2a",0.00339178777023573,0.505553224138934,0.828,0.505,1,"10","Prkar2a"
"Klc21",0.00339752674744138,1.00328396041842,0.483,0.235,1,"10","Klc2"
"Pdcd51",0.00343653652813743,0.791323739178899,0.483,0.222,1,"10","Pdcd5"
"Eno12",0.00343875241097089,1.18486016924682,0.345,0.143,1,"10","Eno1"
"Chga",0.00344162346535265,1.4961567124043,0.276,0.105,1,"10","Chga"
"Gdf11",0.00344747790076588,1.36745158252529,0.31,0.125,1,"10","Gdf11"
"Fbxl4",0.00349195821388506,0.78354638858718,0.483,0.223,1,"10","Fbxl4"
"Ccdc149",0.00351500575325591,1.57146547454689,0.276,0.107,1,"10","Ccdc149"
"Zdhhc91",0.00352067640272458,0.991148403610072,0.414,0.185,1,"10","Zdhhc9"
"Wdpcp1",0.00353639241094797,0.552631293717067,0.759,0.45,1,"10","Wdpcp"
"A930015D03Rik",0.00357750118550369,0.638691883448503,0.724,0.426,1,"10","A930015D03Rik"
"Zfp4282",0.00360493999378271,1.21070017418208,0.345,0.146,1,"10","Zfp428"
"Pced1b",0.00365954168414939,0.82585142230717,0.483,0.227,1,"10","Pced1b"
"Mtmr11",0.0036665067592225,0.768116348017574,0.483,0.225,1,"10","Mtmr1"
"Ndufb9",0.00367508219377528,0.808132026865453,0.448,0.202,1,"10","Ndufb9"
"Ythdf12",0.00368346280648505,0.926776523364072,0.517,0.262,1,"10","Ythdf1"
"Atg121",0.00370483291657775,1.02470294405333,0.483,0.242,1,"10","Atg12"
"Zmat2",0.00373512299703786,0.797837046137573,0.517,0.254,1,"10","Zmat2"
"Vps13c",0.00374789869588228,0.510569042910559,0.828,0.514,1,"10","Vps13c"
"Lgals81",0.00376427915548857,1.33092570650018,0.31,0.125,1,"10","Lgals8"
"Abcc4",0.00378733039028986,1.61419605157823,0.276,0.107,1,"10","Abcc4"
"Gm267821",0.00379707590417782,1.22994805877536,0.31,0.123,1,"10","Gm26782"
"Hsd17b7",0.00379805425756171,1.27285665024465,0.31,0.124,1,"10","Hsd17b7"
"Hic21",0.00379903199420218,0.745748534989119,0.517,0.247,1,"10","Hic2"
"Pepd1",0.00384175093921924,0.795662674903236,0.517,0.253,1,"10","Pepd"
"Iffo11",0.00384667344064344,1.25563757919594,0.31,0.124,1,"10","Iffo1"
"Nfxl11",0.0038688918656643,0.654380014326587,0.586,0.289,1,"10","Nfxl1"
"Lztr1",0.00391544792309851,0.81838275140332,0.483,0.227,1,"10","Lztr1"
"Nup54",0.00391584199611887,0.735093120560106,0.517,0.249,1,"10","Nup54"
"Elf11",0.00392689237181314,0.63283661216365,0.655,0.351,1,"10","Elf1"
"Slc22a17",0.00400074223707213,0.779062801011918,0.552,0.275,1,"10","Slc22a17"
"Slc5a32",0.00405639612228875,0.972580212977197,0.483,0.243,1,"10","Slc5a3"
"Tmem80",0.00410237130732676,1.11591281552933,0.345,0.144,1,"10","Tmem80"
"Marchf2",0.00410317647873883,0.779900915918781,0.517,0.254,1,"10","Marchf2"
"Sod22",0.00415483674940001,1.01892445151811,0.414,0.192,1,"10","Sod2"
"Ano42",0.00415671674637812,1.02349718130793,0.621,0.405,1,"10","Ano4"
"Me1",0.00418719031655448,0.814910559496515,0.448,0.205,1,"10","Me1"
"Pag12",0.00419027318503142,0.681255507627582,0.655,0.373,1,"10","Pag1"
"Arhgef101",0.00419783271878932,0.735865411733384,0.552,0.275,1,"10","Arhgef10"
"Ebf41",0.00421882246334594,0.923961507757018,0.379,0.163,1,"10","Ebf4"
"A330023F24Rik1",0.00423676526280075,1.21418074291704,0.379,0.172,1,"10","A330023F24Rik"
"Vps4b",0.00424520286403561,0.696202576670754,0.621,0.334,1,"10","Vps4b"
"Ankrd13a",0.00425444864151463,0.680972181813456,0.552,0.268,1,"10","Ankrd13a"
"Rnf7",0.00434363661286398,1.0982649497099,0.345,0.145,1,"10","Rnf7"
"Map3k132",0.00439534395874532,0.662770801906913,0.655,0.384,1,"10","Map3k13"
"Smad1",0.00442280699027173,0.589227599220496,0.862,0.604,1,"10","Smad1"
"Adpgk1",0.00444140510668459,1.17804695686333,0.31,0.125,1,"10","Adpgk"
"Ippk",0.00450288411333769,1.08516929209822,0.345,0.145,1,"10","Ippk"
"Gpr156",0.00451811167210197,1.14279610968028,0.31,0.124,1,"10","Gpr156"
"Bcar11",0.00452005172824812,0.788541298507572,0.448,0.204,1,"10","Bcar1"
"Dpysl43",0.00453598944508942,1.2295416085569,0.345,0.151,1,"10","Dpysl4"
"Gm10432",0.00454150844804149,0.993857690868058,0.379,0.166,1,"10","Gm1043"
"Vamp2",0.00454341689862905,1.08516929209822,0.345,0.145,1,"10","Vamp2"
"Casp31",0.0045485791036267,0.794015335185165,0.655,0.38,1,"10","Casp3"
"Hmgcr1",0.00455780327688104,0.621515834854535,0.724,0.464,1,"10","Hmgcr"
"Epha71",0.00457698055359285,0.570268797889624,0.897,0.862,1,"10","Epha7"
"Ppp1r12c1",0.00465060677945151,1.09088402103781,0.414,0.195,1,"10","Ppp1r12c"
"Bcar33",0.00465339481901913,0.840129916953547,0.414,0.184,1,"10","Bcar3"
"Slc49a41",0.00465719063365221,0.886116122227727,0.483,0.241,1,"10","Slc49a4"
"Psmd6",0.00466787828392055,1.01726522759642,0.345,0.145,1,"10","Psmd6"
"Crcp1",0.004681109522708,1.06459220240529,0.379,0.17,1,"10","Crcp"
"Alkbh31",0.00468696968998957,0.755382858109786,0.483,0.228,1,"10","Alkbh3"
"Trmt1121",0.00469392716528512,1.35052314383497,0.276,0.107,1,"10","Trmt112"
"Ndufa31",0.00471722223146513,0.937767307282048,0.414,0.19,1,"10","Ndufa3"
"Eef2k1",0.00472518170677524,0.868920144199056,0.448,0.212,1,"10","Eef2k"
"Psap1",0.00472554481326398,0.836390286906966,0.621,0.365,1,"10","Psap"
"Ankrd272",0.00474386227194599,0.752849591364263,0.517,0.255,1,"10","Ankrd27"
"Rabac1",0.0047754282587709,1.0112188515295,0.379,0.169,1,"10","Rabac1"
"Opa32",0.00480212576946559,0.815901761899565,0.483,0.233,1,"10","Opa3"
"Crppa",0.00481723697184701,0.657369282510035,0.69,0.403,1,"10","Crppa"
"Ncald",0.00494231126015917,1.55985730832431,0.621,0.471,1,"10","Ncald"
"Plekhg5",0.00495837891885221,1.16788709064311,0.31,0.127,1,"10","Plekhg5"
"Sacs",0.00499703068161466,0.621004935348202,0.759,0.446,1,"10","Sacs"
